31 ottobre 2016,10,Cambio gestione,"Ho frequentato per anni il locale, trovandomi sempre benissimo. Da quando hanno cambiato gestione, ci sono stata due volte a fare aperitivo. La prima volta dopo aver aspettato almeno una ventina di minuti che rifornissero il buffet, che ad inizio serata non dovrebbe già essere privo di cibo, ci è stato proposto di ordinare un tagliere di pizza (ovviamente da pagare a parte). Abbiamo rifiutato dal momento eravamo lì per prenderci un aperitivo, altrimenti saremmo andate direttamente in pizzeria. Dopo una lunga attesa è finalmente uscito del cibo dalla cucina, del quale siamo rimaste deluse, la qualità era infatti calata. La seconda volta, e anche ultima perché non penso tornerò più, avevamo prenotato originariamente per sei, arrivate lì alla fine eravamo in quattro, verso fine aperitivo ci raggiunge una quinta ragazza, la quale non aveva intenzione di ordinare nulla. Il cameriere ci fa presente che non è possibile rimanere al tavolo senza consumare, politica correttissima. Chiediamo allora, dal momento che stavamo occupando solo un tavolino da quattro e il locale era mezzo vuoto, se ci lasciano il tempo di far finire il drink ad una delle ragazze. Dopo aver acconsentito, lievemente contrariati, due camerieri sono rimasti in piedi, praticamente affianco al tavolo, a controllare e mettere pressione affinché finissimo in fretta e ce ne andassimo. Arrivate alla cassa per pagare, ci presentano un conto di 60€ (10€ a persona, per le 6 persone per cui si era prenotato in origine), abbassato a 50€ per ""gentilezza"". Volevano farci pagare anche per la ragazza che era rimasta seduta al tavolo per 5 minuti senza consumare nulla, cercando di farcelo passare anche come sconto degli originari 60€ dovuti alla prenotazione. Da che mondo e mondo non esiste che in un locale mezzo vuoto, dove il cibo per altro scarseggia venga, richiesto di pagare per la PRENOTAZIONE, per altro senza esserne stati minimamente messi al corrente prima. Alla fine, dopo lamentele e risposte scortesi da parte del signore in cassa, siamo riusciti a pagare 40€ (10€ a testa, prezzo per altro già più alto rispetto alla scorsa gestione)."
27 ottobre 2016,10,Cambio Gestione Deludente,"Sono molto dispiaciuta nel constatare che, dopo aver frequentato per anni il locale, con la nuova gestione non tornerò più.  Aperitivo: oltre ad un'offerta veramente scarsa, il servizio non è stato migliore. Prenotato un tavolo per sei ci sediamo in quattro, consumiamo e verso la fine ci raggiunge una quinta. Poichè la ragazza non ordina niente siamo freddamente invitate a liberare il tavolo, con la pretesa di dover pagare ben 60€ per la prenotazione iniziale, scesi a 50€ per rimediare alla consumazione non richiesta dall'ultima arrivata. (Dopo la discussione si giunge all'accordo di 10€ a testa, prezzo comunque aumentato rispetto alla precedente gestione). Ora, va bene richiedere la consumazione obbligatoria, ma non esiste al mondo il dover pagare per chi non c'è.  Peccato aver perso un bel punto di ritrovo."
23 ottobre 2016,20,Mai più il brunch qui,Poche parole: Il cibo è di scarsa qualità (sono stata malissimo poco dopo aver mangiato); il servizio è disorganizzato al massimo. Non vale la pena spendere 25€ per stare male. Piuttosto digiuno.
19 ottobre 2016,20,Pranzo speranzoso,"Sinceramente la sera prima avevo cercato un locale per pranzo proprio in zona Arco della Pace. Pandenus mi aveva incuriosito per il suo menù. Alla fine del menù non c'era nulla, anzi nemmeno il menù. Solo qualche piatto esposto tra cui scegliere. Opto per un hamburger, veramente piccolo e di scarsa qualità visto il costo. Locale nel quale non metterò più piede, peccato perché si presentava in modo eccellente."
4 ottobre 2016,10,Sempre peggio,"Vuoi per comodità o vuoi perchè il dehor è molto carino e si sta bene sono ritornata di nuovo, questa volta per il brunch, terribile, nel vero senso della parola. La qualità per il prezzo che fanno pagare è inaccettabile: hamburger cattivo, carne pessima da qui usciva tutta l'acqua, bacon con i pezzi duri di grasso, patatine fritte nell'olio vecchio (e si sentiva parecchio), pane raffermo, per 25 euro neanche spremono due arance ma ti danno un succo per giunta caldo. Per me è un no secco."
2 ottobre 2016,40,Brunch,"Grazie all'ingegno della mia ragazza, mi sono ritrovato in questo posticino molto carino, personale cordiale e cibo di qualità ci tornerò sicuramente. Bravi/e"
22 settembre 2016,10,MUFFA nella torta!,Abbiamo trovato abbondante muffa nella torta di mele. Assolutamente inaccettabile! Un controllo da parte dei NAS è probabilmente necessario
11 settembre 2016,10,Una tragedia totale,"Poche volte mi sono trovato davanti a così tanta incompetenza che mi dispiace quasi fare questa recensione perché è evidente che in cucina oggi c'era una persona che si improvvisava nella professione.  In sequenza, può sembrare una barzelletta ma è tutto vero: - ordiniamo i nostri piatti con uova alla benedict e di contorno standard propongono spinacino con altre verdure. Ci arriva un piattino di insalata iceberg, chiediamo spiegazioni e la cameriera dopo essere andata in cucina: ""lo spinacino non lo mangiava nessuno e lo abbiamo tolto, i menù sono ancora vecchi"". E questo è solo l'intro... - le uova alla benedict sono arrivate FREDDE da frigorifero, tutte!! Sorpresi chiamiamo la cameriera e le facciamo rifare. - tenetevi... Ci hanno riportato le stesse uova scaldate al forno!!! Le benedict sono diventate sode!! Quelle rimandate in dietro e magari assaggiate prima di accorgersi che erano fredde - le hanno riportate così, con il pezzo mancante!! - ci facciamo chiamare il cuoco, si presenta una signora che ammette anche di avere scaldato al forno le uova ma sorpresa dice:"" se volete le rifaccio"" - ci riportano le uova, nel mentre il bacon che le accompagnava si era perso da qualche parte, e sono ANCORA FREDDE!!! Da lì sono seguiti una serie di mancanze che a questo punto è anche inutile raccontarvi.  Non cucinate se non siete capaci!!! Fate due cocktail e due pizzette e via così...  Voi che leggete - non andateci mai!!"
4 settembre 2016,40,Brunch domenicale,"Siamo stati per un brunch domenicale: abbiamo telefonato per prenotare al mattino, senza problemi ci hanno trovato posto per la fascia delle 13:30. Il locale ha posti sia fuori, sia dentro: ben arredato, piacevole anche come bar o come aperitivo. Per il brunch danno possibilità di scelta tra 4 menù, tutti a 25€ l'uno: americano, francese, inglese e tedesco. Nell'americano che ho preso hamburger molto buono, uova davvero eccellenti (un consiglio, non prendete le classiche occhio di bue, le altre sono super!!!), anche il burro e la marmellata di entrata davvero buoni, nota stonata la crema di nocciole. Anche l'inglese ottimo, con pancake e macedonia con yogurt. Personale molto gentile e davvero al tuo servizio, non fanno mancare nulla. Per chi vuole il brunch a buffet, rimarrà deluso, ma come brunch in se davvero uno dei migliori di Milano per bontà e qualità."
1 settembre 2016,40,Posto carino per il brunch,"Posto molto carino per fare colazione/ brunch. Anche alla sera fanno pizza al metro molto buona! Ingredienti di qualità e freschi, consigliatissimo! Ps vendono anche il pane che fanno loro buonissimo!!!"
9 agosto 2016,50,Ottima colazione,"Buonissima la colazione con tante varieta di brioches, Buone anche le centrifughe e le numerose torte a disposizione Per chi vuole qualcosa di salato sono da provare i mini panini"
30 giugno 2016,40,Tutte le mattine una colazione deliziosa,La colazione al pandenus e' decisamente deliziosa ed il cappuccino di Fabio un vero cappuccio la scelta di dolci ottima e l'ambiente bello e rilassante irrinunciabile!!!!
28 giugno 2016,40,Vuoi non andare da Pandenus?,Pandenus è stato una scoperta meravigliosa e golosa! Da Milanese Imbruttita metterò nella lista dei locali Pandenus. Ho preso una tortina ai frutti di bosco deliziosa e la mia amica una cotoletta alla milanese con patate e una salsa molto buona. Ritorneremo sicuramente perchè a qualsiasi ora del giorno si trova qualcosa che delizia il palato.
13 maggio 2016,30,corente,"un posto gradevole , per un aperitivo rinforzato mi è sembrato ottimo , buona la pizza e i tabule , buona scelta di vini......unico handicap la musica troppo alta"
24 aprile 2016,50,Sorpresa,"Ci solo stato con degli amici totalmente a caso. L'ambiente è molto smart e accogliente, siamo stati accolti dal proprietario che ci ha fatto sentire come nel salotto di casa nostra.. Ho mangiato un hamburger e una tartar di manzo, che è stata la sorpresa della serata, deliziosa, mai mangiato un piatto così buono. Unica nota di colore: avevano finito le patate come contorno (colpa anche nostra che siamo arrivati tardi)... Consigliatissimo! Ci tornerò!"
22 aprile 2016,40,Un aperitivo fuori dal comune!,"Aperitivo all'interno di un panificio, di conseguenza tra le pietanze disponibili la fa da padrone la focaccia, di tutti i tipi. Da provare!"
19 aprile 2016,40,Brunch buonissimo,"Con 20€ ho fatto un brunch con le mie amiche fantastico, c'è di tutto il piatto è enorme! Meglio prenotare telefonicamente."
10 aprile 2016,10,Maleducati è dir poco!,"È la terza volta che vado, due volte per colazione e oggi per fare un brunch. Già a colazione avevo notato la cafonaggine del personale, e l'attesa per un cappuccino e una brioches sproporzionata al fatto che il locale fosse vuoto. Oltre al fatto che il cappuccino fosse pessimo! Oggi, locale vuoto, ore 12,35, ci hanno detto in malo modo che poi c'era il turno della 13,30 e che quindi non avrebbero portato niente da mangiare per noi! Va beh... Allora lascialo vuoto il locale, se sei più contento! Tutto proprio maleducati... Ma tutti!"
8 aprile 2016,20,BRUNCH,"Sono stata per il brunch della domenica con amici e il locale e l'organizzazione sono decisamente da bocciare. Avevamo prenotato con preavviso e ci siamo ritrovati un tavolo troppo piccolo per undici persone: per riuscire a starci e mangiare abbiamo dovuto usare le posate a turno perché due persone contemporaneamente non potevano farlo, tanto eravamo attaccati l'uno all'altro. Abbiamo chiesto più volte al personale di unire un altro tavolo o aggiungere almeno una sedia, e la risposta era da parte di tutti la stessa ""non sono io il responsabile di sala; vi chiamo il ragazzo che se ne occupa"", chiaramente il soggetto in questione non é mai arrivato per risolvere il problema. Per quanto riguarda il brunch in sé, questo é composto da 4 diverse opzioni di menù abbastanza varie. La qualità non é al top, ma comunque nulla di immangiabile insomma. Il fatto é che il prezzo minimo é di 25 € e per le bevande comprende solo un bicchiere di succo, perciò inevitabilmente si spenderà di più, a meno che non si voglia morire di sete. A quel prezzo tanto vale fare un pranzo fatto bene allora!"
4 aprile 2016,40,Non male.....,"Di passaggio zona laterale corso sempione/ arco della pace, ho deciso di provare la cucina del Pandenus. Bhè io ho provato una vellutata di ceci e gamberi non affatto male, il sapore intenso e il gusto forte non hanno fatto che farmi apprezzare il piatto, accompagnato da dei crostini, l'unica pecca che ho constatato è stata l'elevata sapidità di sale, un pò eccessiva! Complimenti vanno fatti allo staff, davvero dinamico e gentile.... Davvero Bravi, continuate così!!!"
3 aprile 2016,10,PESSIMO????,"Cosa dire di un locale che lavora molto bene in qualsiasi orario della giornata? Magari con un dopocena tranquillo,ma con un' aperitivo che lascia contenti svariati tipi di persone. Forse, le uniche persone scontente sono proprio quelle che non si sanno comportare o che pensano che: ""Siccome sono il cliente..posso decidere come,cosa,quando,se e perché. "" Giro molti locali ma non è mia abitudine recensire in quanto persona semplice ma senza diritto di sparare sentenze senza capire il perché delle cose. Mi rivolgo a te che recensisci con un titolo "" VOJA DE LAURÀ SALTEM ADOSS"". Ero proprio lì..vicino a voi.. Alla stessa ora ho cenato e bevuto il mio caffè.. Ho anche visto come lavorano questi ragazzi..probabilmente dovreste andare a bere nei posti dove veramente vi trattano male per capire la differenza..Peccato che lo stesso personale non possa rispondervi in quanto non concesso se non al titolare. Sarebbe bello ogni tanto sentire anche l altra versione..e non solo persone come te..che ti permetti di decidere cosa è giusto o sbagliato. PESSIMO??? SI..FORSE QUESTO TIPO DI CLIENTE!!! Forza ragazzi, Siete una grande squadra!!!! non badate a chi,bevendo un drink in una sera intera si permette di criticare.. quelli sono clienti che nessun locale vorrebbe!!! ;)"
3 aprile 2016,10,Maleducati soprattutto.,"Lasciando stare che dopo averci avvisato che stavano per chiudere il buffet ""purtroppo"", hanno tolto tutto nel tempo che ci sedessimo, e vabe, poco carino, poteva farci almeno fare un piattino. Zero proposte vegetariane, abbiamo chiesto un club sandwich togliendo la carne o un hamburger senza hamburger (non pretendevamo granchè) e ci hanno risposto che non si poteva fare (cosa che abbiamo fatto da sole, senza nessuna laurea specifica). Dopo averci chiesto se volevamo le patatine insieme al club sandwich, ho chiesto se era possibile avere una porzione di patatine e la risposta è stata ""avete sbagliato posto"". Why?! Per concludere abbiamo chiesto un panino che era al banco in vendita e ci hanno specificato che ""ce lo dovevano far pagare""... Grazie al cavolo -.- nessuno aveva pensato di non farlo. Dulcis in fundo: ordino un secondo cocktail e me ne fanno un altro ps. Il posto è in mezzo al niente!"
3 aprile 2016,20,Un tempo era molto meglio,"Un tempo la qualità era molto superiore, all'aperitivo continuavano a sfornare teglie di pizze e focacce fresche, ora si sono uniformati a tutti gli altri aperitivi a base di cous cous e carote crude e pizza stantia. Morale dov'è il valore aggiunto? Di sicuro i prezzi non si sono abbassati però."
2 aprile 2016,10,Voja de laurá saltem adós!,"In una classica situazione di aperitivo con amici, mi sono ritrovato a chiedere un caffè per concludere in bellezza una serata in buona compagnia. Ma, alle dieci il barman si rifiuta di farmelo in quanto aveva già pulito i gruppi e la macchina. Le chiacchiere continuano, la gola si fa secca, chiedo una birra. Ma, ovviamente, la birra è calda, perché qualcuno non ha avuto l'accortezza ( la voja), di fare i carichi per avere in disponibilità l'offerta del menù. Cerco un diversivo, seppur già ampiamente seccato. Ma, nell'aspettare due secondi, la cameriera blocca i miei pensieri dicendomi : Mi raccomando nulla di troppo complicato che è tardi ( ore 23.00). Dunque chiedo uno dei cocktail IBA più ricercati nei locali, il Mojito. Ma, la menta era terminata! DISAGIO A 360. Mi dilungherei ancora, perché c'è dell'altro, ma chiudo semplicemente affermando che è davvero un peccato che un benchmark come quello di PANDENUS sia rovinato da tanta mancanza di professionalità e rispetto verso i clienti ed il lavoro ( quest'ultimo neanche così facile da trovare oggi giorno )."
31 marzo 2016,40,Brunch!,"Sono stato da Pandenus per il brunch ed è stata un'esperienza positiva. Ci sono diverse combinazioni possibili da menu, tutte molto interessanti. Io ho optato per Charlottenburg con in più le uova alla benedict (veramente spaziali). Niente di trascendentale ma mi sento tranquillamente di consigliare questo posto."
28 marzo 2016,30,"Pan e nus, mangià de spus","Il nome di questo locale l'ho sentito pronunciare in tutti i modi possibili e immaginabili. Non ""Pandinas"", o ""Pandènus"", ma Pan-de-nùs, ossia pane alle noci in dialetto milanese. Nassce come locale ""alternativo"", che propone qualsiasi tipo di offerta: pranzo, brunch, aperitivo, asporto, cena, ma il loro forte resta il pane. I punti vendita a Milano sono diversi, io ho provato quello in zona Arco della Pace. Per un'aperitivo in una Milano deserta per il ponte di Pasqua è perfetto: non si sgomita al buffet, si può godere della musica e della conversazione, si può fare tutto in totale relax. I cocktail, considerato che non sono la loro specialità, sono fatti proprio come Dio comanda, veramente buoni. Sui prodotti da forno, paradossalmente, sembrano essere un po' sguarniti, ma sulle focacce (cipolla, zucchina, patata e via dicendo) è difficile batterli. Il personale è cortese e spigliato. I prezzi, eh, non sono propriamente a buon mercato, ma per un valido drink, un buffet contenuto ma di varia qualità, fiori freschi sul tavolo e gentilezza, 9 euro pro capite sono ancora ben spesi. Sicuramente, migliore di quel posto che comincia con la P e finisce con Rinci, per non parlare di certi altri localazzi in zona... Piacevole."
26 marzo 2016,40,Aperitivo buono,"Sono andata con dei miei amici per un aperitivo. L'aperitivo costa 9€ quindi nella media. Non c'è tantissima scelta, ma quello che c'è è tutto molto buono, ecco perché il mio voto è 4/5. La pizza è ottima per me! Il locale è molto carino, elegante; il personale simpatico, alla mano. A due passi dall'arco della pace."
19 marzo 2016,50,Ottimo bar... Ma non solo!,"Ottimo bar, con un cappuccino delizioso. La parte della pasticceria è anch'essa ottima, in quanto la torta alle nocciole, cioccolato e mandorle era veramente ottima. Per la colazione, un MUST!"
3 marzo 2016,30,Locale accogliente,"Ambiente piacevole, personale molto disponibile e gentile. La mia è una valutazione limitata ad un aperitivo. Buona la pizza e la focaccia, preparata al momento, per quanto riguarda gli altri stuzzichini potrebbero essere un pò piu ricchi e vari. Costo non in rapporto a quanto proposto per un'aperitivo."
14 febbraio 2016,40,Piacevolmente piacevole,"Durante una giornata di shopping e cultura a Milano ,alla ricerca di un posto per pranzare ...ci siamo imbattuti nelle vetrine di questo locale che ci ha incuriosito nel look e attirati all' interno . Siamo stati accolti in maniera molto gentile e cordiale e ci sono stati illustrati i piatti del giorno presenti in vetrina . I piatti ordinati erano ben presentati e buoni nel gusto . I prezzi nella media milanese . Ambiente fresco, moderno e curato in rutti i dettagli per confermare che anche l' occhio vuole la sua parte . Unica pecca ... La cameriera un po distratta nel controllare le pietanze non ancora portate al tavolo e l' assenza del cestino del pane che ci ha costretto a prendere quello del tavolo a fianco . Con qualche accortezza e formazione del personale in piu , sarebbe perfetto per passare qualche momento piacevole in tranquillita . Ci torneremo quando passeremo da Milano ."
1 febbraio 2016,30,"Buono, ma un po'caro","Nessuna critica per quanto riguarda la qualità: piatti buoni e alcuni abbinamenti azzardati, ma molto interrssanti (per esempio il panino al salame e zenzero). Però è veramente troppo caro per il tipo di locale che è!"
25 gennaio 2016,20,Tanta scena ma oltre a questo niente più della media,"Ci sono stato più volte, con amici che lo frequentano quasi abitualmente. A parte il fatto che il direttore/proprietario è davvero un maleducato, ma ad ogni modo il servizio è simpatico ed efficiente. I piatti sono nella media, senza niente più del necessario, i prezzi di un aperitivo/buffet però no ... son piuttosto alti: 30€ per un risotto allo zafferano che ne aveva il colore ma non sapeva di zafferano e un bicchiere di vermentino non l'ho trovato nei ristoranti buoni e dichiaratamente cari di milano, perciò ...! Di fato, per tali considerazioni, il rapporto qualità/prezzo è inferiore alla media. Qualora fosse necessario posso esibire scontrino. A meno di non essere trascinato da amici che abitano in zona, non credo ci tornerei spontaneamente."
19 gennaio 2016,30,Focaccia un po' secca.....😕,"Sano, ma anche buono? Sono andata a ottobre 2015 e ho assaggiato la focaccia: ECCELLENTE! Peccato che tornanando un mese dopo non era più la stessa, era più secca e insipida .Sfortuna o pacco? Sono tornata ancora,ma la vecchia e buona focaccia non è più tornata . Il resto del cibo (aperitivi, brioches.....)mi piace ancora, Pandenus mi è sempre piaciuto. Prezzo medio e personale molto attento e gentile."
16 gennaio 2016,20,"Oggi il ""brunch"" va di moda......","Oggi il ""brunch"" va di moda...... è molto ""in"".- Non ho mai capito se è stato ideato da chi si sveglia tardi e risparmia un pasto o se è il vecchi ""fast-food"" rivestito! Il Pandemus di fatto è un locale piccolo per essere un ristorante e grande per essere un bar! Se poi ci si vuol fare mangiare il doppio della gente che ci entrerebbe comodamente, ed allora, in un affastellamento di tavolini, poi separati, poi riuniti un'altra volta... etc , talmente stretti da non riuscire a portare la forchetta alla bocca, potete immaginare il risultato.- Ci sono quattro o cinque ""piatti-tipo"" ,a base di carne, di pesce, classica cotoletta e patatine per bambini che superano , di poco, la fame.... Alla fine , ridendo e scherzando si spendono 30-35 € a testa per fare, appunto, un brunch!! Conviene andare al ristorante.- Il servizio è gentile, per quanto la calca possa permettere.- Parcheggio difficile a trovare ma prossimità al centro commerciale di piazza Aulenti.- Non che do che ci ritornerò"
8 gennaio 2016,30,"Posto carino, ma nulla di che","Sono stato in questo locale per un aperitivo. Il locale è molto carino, ben arredato e con gusto. Cocktail buoni ma buffet decisamente carente... solo qualche pizzetta (per l'amor di Dio, fatta al momento e buonissima) e qualche cruditè... Senza infamia né gloria..."
5 gennaio 2016,50,Ottimo locale,"Siamo stati qui per una ""merenda"" nel pomeriggio e veramente soddisfatti sia locale sia della cioccolata calda ...direi perfetta di consistenza e sapore oltre ad un muffin buonissimo . Consigliatissimo ."
14 dicembre 2015,50,Il mio posto per l'aperitivo,"Se si vuole fare un aperitivo con cibo diverso dalle solite proposte scadenti da aperitivo questo è il posto giusto. Cocktail molto buoni, buffet non ricchissimo ma giusto e di ottima qualità. Il gestore è gentilissimo, peccato solo che certi camerieri lascino un po' desiderare sopratutto quando devi prenotare o trovare un posticino senza aver prenotato."
10 dicembre 2015,40,Brunch,Giorno di Sant Ambrogio...brunch con piatti sviziosi su tovagliette menu con alberi di natale..ogni albero un menu..personalmente ho preso quello a base di pesce con gamberi al vapore e salmone affumicato...tutto ottimo e in un bell ambiente con personale sempre gentile...unica pecca forse il prezzo un po altino ma un po di selezione bisogna pur farla!!!
28 novembre 2015,10,"Ingiustificatamente caro, cibo mediocre","Ho provato il brunch. Prezzi da 20 a 25 euro per piatti il cui valore, in termini di prodotto, non supera i 10. L'ambiente é carino, ma ripeto il prezzo é fuori mercato. Il salmone è stato depositato nel piatto direttamente dalla confezione. Insomma tanta scena, pochissima sostanza. Da evitare."
23 novembre 2015,10,Da evitare!,"Posto carino, già frequentata altra location in Concordia. Aperitivo tra colleghi, poi cena, nessun menù, nessun prezzo esposto, uguale... più di quaranta euro a testa per due bicchieri di vino o prosecco e un hamburger o panino! Ma allo stesso prezzo a Milano si può cenare e anche bene in un ristorante!!!! Non pensò tornerò...."
10 novembre 2015,50,Solo cose buone....,"Ogni volta che torno in questo locale è sempre un piacere. Panini super imbottiti con ottimi salumi. Focaccie e pizzette di grande qualità. cocktail e vini di grande qualità. Va sempre bene, aperitivo, brunch o pranzo. Tutto questo ad un prezzo medio alto."
8 novembre 2015,20,Brunch da rivedere,"Sono stata a fare un brunch la domenica mattina e viste le recensioni e il posto mi aspettavo di più. I piatti sono abbondanti e comunque buoni, ma per essere un panificio i piccoli croissant erano decisamente scadenti e il personale mette fretta."
3 novembre 2015,40,Ottimo e bello!,"Bella gente, bello il locale e buono il cibo. Io sono andato sia per l'aperitivo che per colazione ed entrambe le volte sempre molto soddisfatto!"
1 novembre 2015,40,Ottimo per aperitivo o rapido pranzo,"Ho visitato spesso il locale sia in occasione di un rapido pranzo a mezzogiorno, sia per l'aperitivo e sono sempre rimasto soddisfatto. A mezzogiorno c'è una buona varietà di piatti, tutti molto buoni e con un piccolo entrée che fa sempre molto piacere. Il servizio è rapido e il personale molto cortese. La sera al momento dell'aperitivo va da se che la situazione si fa più caotica per via del buffet, nel complesso in ogni caso non male."
18 ottobre 2015,10,Che disastro,"Premessa : il posto è carino ed è situato in un ottima zona e location Il concetto sviluppato e' bello, ma il servizio è la qualità del brunch, e' disastroso In qualsiasi brunch voi scegliate tra le opzioni obbligatorie prefissate , qualsiasi pietanza offerta e' indecente , qualità della carne scarsa, uova servite fredde , bacon malfatto Non ci siamo, posti come questi nn dovrebbero esistere a Milano e soprattutto in centro Sconsigliato"
7 ottobre 2015,20,Costoso,Siamo stati qui tre mattine consecutive e ogni volta il prezzo si alzava : Dai 2.50 euro per un caffè macchiato ai 4 euro per un pezzettino mignon di torta Never again!
27 settembre 2015,30,Una serata carina,"Sono stata ieri sera da Pandenus in via Melzi d'Eril per l'aperitivo con una mia amica. Abbiamo ordinato entrambe Vodka Sour Maracuja che era fatto bene e buono. La scelta tra i drinks è comunque abbastanza ampia e allettante, dall'alcolico all'analcolico. L'assortimento del cibo un po' scarso sulla scelta ma di ottima qualità: buona la pizza al pomodoro, le polpettine e il cous-cous, ma non c'era molto altro. Eventualmente si può scegliere di ordinare un ottimo piatto dal menù cena. Siamo uscite comunque soddisfatte e sazie, spendendo 9 euro a testa. Ci tornerei sicuramente ma forse non lo consiglierei ai grandi mangiatori.."
17 settembre 2015,30,"Colazione buona, ma cara","Sono stata qui per una colazione durante la settimana. Ho preso un cappuccio e una brioches: 3,30€. Un po' altino. Il personale era cortese, il posto carino, ma non ci tornerò."
2 settembre 2015,40,Buon Aperitivo,"Non lontano dall'Arco della Pace, questo locale noto, giustamente per i suoi aperitivi. Personale gentilissimo e disponibile ad assecondare le richieste dei clienti, buffet ricco e vario: tra le altre cose verdura cruda, frutta, polpettine e un'ottima pizza sfornata in continuazione. Prezzi nella media"
8 agosto 2015,10,Furto,"Siamo stati in questo locale per un aperitivo tra amici..6 persone..tavolo abbastanza piccolo e scomodo..all interno del locale c'era una temperatura tropicale.. pochissima varietà di cibo che risoluta essere pure di qualità Bassina..sorpresa finale il conto..18 euro per 2 lattine di coca,infatti anche la seconda consumazione costa 9 euro..prima volta che mi succede...sconsiglio vivamente."
30 luglio 2015,10,Solo apparenza....,"Arrivo in questo locale per un aperitivo con amici. Locale semi chic piccolo e buio, personale scortese e frettolo. Lunga attesa e scambio di ordinazioni Poca professionalità Buffet aperitivo scarso.... Tanta apparenza e poca sostanza.... C e di meglio !!!!"
26 luglio 2015,10,Carissimo e personale scortese,A pranzo a milano in zona uffici mangiare due insalate misere ad un prezzo folle non comunicato precedentemente poiche' sprovvisti di menu e la presenza di personale decisamente scostante e quasi maleducato faranno si che il pandenus non avrà il piacere di avermi come cliente.
21 luglio 2015,50,Ottimo e... onesto,"Forse per la prima volta m'è capitato che abbassassero un prezzo perchè il filetto era più piccolo del normale. Tutto ottimo, il filetto, la tartare e i relativi contorni. Cordialità/disponibilità della ragazza universitaria del Turismo e ambiente molto curato. Bravi!!!"
14 luglio 2015,30,"Tanta apparenza, poca sostanza","Siamo a stati a pranzo in questo ristorante e la sensazione che si è avuta, come da titolo, è che si mirasse molto all'immagine ma poco alla sostanza. Ho preso un'insalata di riso che sapeva di molto poco, l'unica cosa carina ovviamente rimane la presentazione del piatto e del locale in sè. Ma per me questo non basta."
29 giugno 2015,20,ONESTAMENTE FUORI BUDGET PER UN PRANZO,"Ho pranzato in questo locale con una insalata; i prezzi a Milano per pranzare in centro sono solitamente più bassi rispetto alla cena ed abbastanza uniformi; a seconda logicamente del livello ma si sa che non si superano mai certe cifre almeno che non si vada al ristorante.Ebbene in questo locale, di cui già conosco gli altri per aver preso degli aperitivi sempre molto validi e con personale gentilissimo, le quotazioni sono fuori budget. SI giustifica che fosse abbastanza vuoto.Forse i prezzi troppo alti per un'insalata seppur variegata per pranzo ed il personale non sempre carinissimo fanno si che tornerò sicuramente negli altri Pandenus a fare l'aperitivo mentre per pranzo oltre a verificare prima le quotazioni sicuramente non tornerò in questo.Peccato perchè il locale è molto carino ma forse avrei giustificato la mia spesa se mi avessero aggiunto un accompagnamento di pane più sostanzioso, essendo anche panetteria poteva starci invece nulla. Peccato"
24 maggio 2015,20,Cesar Salad €16?! Non e' troppo? :(,Ottimo per aperitivi ma troppo costoso per i piatti. Spendere 16 euro per una insalata Cesar e' equiparabile ad un secondo in un ristorante medio. Una delusione.
11 maggio 2015,40,Perfetto per un pranzo veloce,"Passando casualmente davanti a questo locale io e la mia fidanzata decidiamo di entrarci per pranzare. Informale ma curato, abbiamo trovato cortesia del personale e pietanze un diverse dal solito che ci hanno soddisfatto, personalmente ho trovato la Tartare molto delicata. Lo consiglio anche per il rapporto qualitá/prezzo."
9 maggio 2015,40,Buono l'aperitivo consigliato,"Pandenus (lo si intuisce anche dal nome) è specializzato in prodotti da forno pane ed affini. La sera propone anche un ottimo aperitivo. Contrariamente a quello che si può pensare i cocktail sono molto buoni e ben preparati, sia quelli alcolici che quelli analcolici. Il contorno ai cocktail sono prettamente focaccette, pizza al trancio ( preparata al momento), polpette ecc Tutto buono e di buona qualità. Da segnalare il personale sempre molto gentile, professionale e cordiale, locale ben curato. In poche parole fare qui l'aperitivo è un vero piacere. Consigliato"
1 maggio 2015,20,Scope e strumenti della pulizia in bella vista e zero sorrisi,"Sono stata per un brunch, che e essere buono e ricco, ma trovo inaccettabili scope, detersivi e rotoloni per la pulizia in bella vista e, ancora peggio, che siano accanto al cesto che contiene tovaglioli e posate. Il servizio è ok, ma senza un sorriso, come se fossero lì ad aspettare di tirare sera. Sono stata fulminata con lo sguardo dal cameriere a cui ho chiesto, con un bancone tutto libero, di sedermi dal lato opposto a quello indicato, che era praticamente sulla porta del bagno e alle spalle degli utensili da pulizia di cui sopra. Locale gestito Decisamente al di sotto delle sue potenzialità."
22 aprile 2015,40,brunch in compagnia,Abbiamo consumato un brunch presso questo locale domenica scorsa. Buona la qualità del cibo offerto. Molto interessante la proposta di quattro tipi di Menù. Il prezzo è assolutamente buono rispetto alla concorrenza. Dovrebbe essere prevista spremuta e caffè americano senza limiti!
6 aprile 2015,40,Brunch di pasquetta carino,"La cosa che non mi piace è che purtroppo, quando si va in orari da brunch, si sia obbligati a farlo... In ogni caso, il succo d'arancia è allungato e caramelloso e il personale non proprio il massimo... Da contraltare fanno lo scenario del locale e le portate abbondantissime."
28 marzo 2015,30,Apertivo scarso,"Location molto bella, ma buffet dell'aperitivo veramente scarso.......ci tornerò per testare il brunch. Armatevi di molta pazienza per il parcheggio."
